YEAR,MONTH,DAY,Estaciones,DATE,"Barometro Reducido a o y al nivel del Mar","Cambio en 24 horas","Temperatura a las 7 a.m.","Cambio en 24 horas","Temperatura Maxima","Temperatura Minima","Humedad relativa","Viento Direction","Viento Fuerza","Nebulosidad Forma","Nebulosidad Grado",Fenomenos,,,,,,,,,,,
1903,9,12,"Buena Esperanza",1903/09/12,765,-1.8,10,5,31,7,86,W,1,,0,,,,,,,,,,,,
1903,9,13,"Buena Esperanza",1903/09/13,762,-3,10,0,31,9,86,W,1,KN,1,,,,,,,,,,,,
1903,9,14,"Buena Esperanza",1903/09/14,765.7,3.7,7,-3,31,6,85,W,1,KN,2,,,,,,,,,,,,
1903,9,15,"Buena Esperanza",1903/09/15,762,-3.7,10,3,30,8,86,,0,,0,,,,,,,,,,,,
1903,9,16,"Buena Esperanza",1903/09/16,760.4,-1.6,16,6,38,11,59,,0,,0,,,,,,,,,,,,
1903,9,17,"Buena Esperanza",1903/09/17,759.9,-0.5,12,-4,37,10,88,,0,,0,,,,,,,,,,,,
1903,9,18,"Buena Esperanza",1903/09/18,758,-1.9,15,3,36,10,78,,0,,0,,,,,,,,,,,,
1903,9,19,"Buena Esperanza",1903/09/19,756.1,-1.9,14,-1,37,13,89,N,1,,0,,,,,,,,,,,,
1903,9,20,"Buena Esperanza",1903/09/20,762.1,6,12,-2,34,8,76,W,1,KS,3,,,,,,,,,,,,
1903,9,21,"Buena Esperanza",1903/09/21,767.7,5.6,1,-11,22,0,81,W,1,,0,,,,,,,,,,,,
1903,9,22,"Buena Esperanza",1903/09/22,762.8,-4.9,4,3,26,3,100,,0,,0,,,,,,,,,,,,
1903,9,23,"Buena Esperanza",1903/09/23,,,8,4,27,5,72,,0,C,1,,,,,,,,,,,,
1903,9,24,"Buena Esperanza",1903/09/24,754.5,,15,7,30,14,,N,1,C,1,,,,,,,,,,,,
1903,9,25,"Buena Esperanza",1903/09/25,,,,,,,,,,,,,,,,,,,,,,,
1903,9,26,"Buena Esperanza",1903/09/26,762,,10,,16,7,62,W,1,KS,3,,,,,,,,,,,,
1903,9,27,"Buena Esperanza",1903/09/27,768.2,6.2,4,-6,21,1,83,,0,,0,,,,,,,,,,,,
1903,9,28,"Buena Esperanza",1903/09/28,765.4,-2.8,10,6,18,5,74,NE,1,S,3,,,,,,,,,,,,
1903,9,29,"Buena Esperanza",1903/09/29,761.4,-4,10,0,23,6,100,,0,KN,1,,,,,,,,,,,,
1903,9,30,"Buena Esperanza",1903/09/30,761.5,0.1,9,-1,24,6,100,,0,C,1,,,,,,,,,,,,
1903,10,1,"Buena Esperanza",1903/10/01,758.6,-2.9,11,2,28,9,87,,0,K,1,,,,,,,,,,,,
1903,10,2,"Buena Esperanza",1903/10/02,763.9,5.3,9,-2,26,5,86,W,1,,0,,,,,,,,,,,,
1903,10,3,"Buena Esperanza",1903/10/03,763.8,-0.1,9,0,26,5,73,,0,,0,,,,,,,,,,,,
1903,10,4,"Buena Esperanza",1903/10/04,769,5.2,,,21,0,,SW,1,,0,,,,,,,,,,,,
1903,10,5,"Buena Esperanza",1903/10/05,764.8,-4.2,7,,21,4,57,,0,,0,,,,,,,,,,,,
1903,10,6,"Buena Esperanza",1903/10/06,758.1,-6.7,13,6,31,5,55,,0,,0,,,,,,,,,,,,
1903,10,7,"Buena Esperanza",1903/10/07,765.2,7.1,12,-1,32,5,22,W,1,C,1,,,,,,,,,,,,
1903,10,8,"Buena Esperanza",1903/10/08,764.5,-0.7,10,-2,23,4,50,,0,K,1,,,,,,,,,,,,
1903,10,9,"Buena Esperanza",1903/10/09,763.5,-1,9,-1,25,2,61,,0,CS,2,,,,,,,,,,,,
1903,10,10,"Buena Esperanza",1903/10/10,760.1,-3.4,13,4,27,3,35,W,1,,0,,,,,,,,,,,,
1903,10,11,"Buena Esperanza",1903/10/11,758.3,-1.8,15,2,31,3,,W,1,C,1,,,,,,,,,,,,
1903,10,12,"Buena Esperanza",1903/10/12,759.6,1.3,13,-2,23,3,55,N,1,C,1,,,,,,,,,,,,
1903,10,13,"Buena Esperanza",1903/10/13,759.4,-0.2,9,-4,26,7,61,W,1,K,2,,,,,,,,,,,,
1903,10,14,"Buena Esperanza",1903/10/14,760.4,1,6,-3,20,0,56,W,1,KS,2,,,,,,,,,,,,
1903,10,15,"Buena Esperanza",1903/10/15,767.8,7.4,4,-2,15,-5,36,,0,,0,,,,,,,,,,,,
1903,10,16,"Buena Esperanza",1903/10/16,763.7,-4.1,11,7,20,-1,41,N,1,C,1,,,,,,,,,,,,
1903,10,17,"Buena Esperanza",1903/10/17,762,-1.7,12,1,29,5,65,,0,CS,2,,,,,,,,,,,,
1903,10,18,"Buena Esperanza",1903/10/18,764.3,2.3,10,-2,30,3,62,NE,2,CS,1,,,,,,,,,,,,
1903,10,19,"Buena Esperanza",1903/10/19,759.6,-4.7,15,5,27,8,68,NE,1,C,1,,,,,,,,,,,,
1903,10,20,"Buena Esperanza",1903/10/20,758,-1.6,15,0,29,8,100,S,1,S,3,,,,,,,,,,,,
1903,10,21,"Buena Esperanza",1903/10/21,763.4,5.4,15,0,24,5,58,,0,C,2,,,,,,,,,,,,
1903,10,22,"Buena Esperanza",1903/10/22,761.6,-1.8,15,0,28,11,78,NE,2,KS,2,,,,,,,,,,,,
1903,10,23,"Buena Esperanza",1903/10/23,762.5,0.9,15,0,22,12,78,E,1,KS,2,,,,,,,,,,,,
1903,10,24,"Buena Esperanza",1903/10/24,,,15,0,24,,58,,0,C,2,,,,,,,,,,,,
1903,10,25,"Buena Esperanza",1903/10/25,760.7,,15,0,26,7,68,,0,KS,2,,,,,,,,,,,,
1903,10,26,"Buena Esperanza",1903/10/26,759.1,-1.6,15,0,31,7,78,,0,C,1,,,,,,,,,,,,
1903,10,27,"Buena Esperanza",1903/10/27,763.9,4.8,14,-1,32,14,100,S,1,S,2,,,,,,,,,,,,
1903,10,28,"Buena Esperanza",1903/10/28,762.9,-1,14,0,23,7,89,,0,,0,,,,,,,,,,,,
1903,10,29,"Buena Esperanza",1903/10/29,760.2,-2.7,17,3,26,15,80,NE,1,,0,,,,,,,,,,,,
1903,10,30,"Buena Esperanza",1903/10/30,762.2,2,17,0,31,14,90,W,1,CK,1,,,,,,,,,,,,
1903,10,31,"Buena Esperanza",1903/10/31,759.5,-2.7,17,0,30,11,70,W,1,C,1,,,,,,,,,,,,
1903,11,1,"Buena Esperanza",1903/11/01,758.8,-0.7,17,0,33,10,80,,0,KS,2,,,,,,,,,,,,
1903,11,2,"Buena Esperanza",1903/11/02,759.4,0.6,16,-1,28,10,89,W,1,KS,2,,,,,,,,,,,,
1903,11,3,"Buena Esperanza",1903/11/03,764.5,5.1,11,-5,28,8,87,W,1,S,2,,,,,,,,,,,,
1903,11,4,"Buena Esperanza",1903/11/04,768.2,3.7,12,1,23,3,76,,0,,0,,,,,,,,,,,,
1903,11,5,"Buena Esperanza",1903/11/05,768.4,0.2,10,-2,23,6,86,E,1,K,2,,,,,,,,,,,,
1903,11,6,"Buena Esperanza",1903/11/06,770,1.6,10,0,19,2,62,SE,1,CK,1,,,,,,,,,,,,
1903,11,7,"Buena Esperanza",1903/11/07,767.6,-2.4,9,-1,20,2,,E,1,,0,,,,,,,,,,,,
1903,11,8,"Buena Esperanza",1903/11/08,762.8,-4.8,15,6,24,5,68,N,1,,0,,,,,,,,,,,,
1903,11,9,"Buena Esperanza",1903/11/09,767.6,4.8,11,-4,30,10,87,SE,1,S,3,,,,,,,,,,,,
1903,11,10,"Buena Esperanza",1903/11/10,762.1,-5.5,11,0,27,6,52,N,1,K,1,,,,,,,,,,,,
1903,11,11,"Buena Esperanza",1903/11/11,757.7,-4.4,20,9,33,6,64,W,1,KN,2,,,,,,,,,,,,
1903,11,12,"Buena Esperanza",1903/11/12,761.1,3.4,16,-4,30,6,79,N,1,N,2,,,,,,,,,,,,
1903,11,13,"Buena Esperanza",1903/11/13,761.7,0.6,18,2,26,13,80,N,1,KN,1,,,,,,,,,,,,
1903,11,14,"Buena Esperanza",1903/11/14,759.7,-2,18,0,33,18,90,N,1,KS,3,,,,,,,,,,,,
1903,11,15,"Buena Esperanza",1903/11/15,761.9,2.2,17,-1,28,14,90,,0,KS,3,,,,,,,,,,,,
1903,11,16,"Buena Esperanza",1903/11/16,762.8,0.9,14,-3,19,13,100,W,1,KS,2,,,,,,,,,,,,
1903,11,17,"Buena Esperanza",1903/11/17,,,21,7,28,12,73,,0,C,1,,,,,,,,,,,,
1903,11,18,"Buena Esperanza",1903/11/18,758,,18,-3,31,14,80,,0,KS,2,,,,,,,,,,,,
1903,11,19,"Buena Esperanza",1903/11/19,759.4,1.4,19,1,32,14,90,E,1,N,2,,,,,,,,,,,,
1903,11,20,"Buena Esperanza",1903/11/20,756.7,-2.7,22,3,30,17,74,E,1,C,1,,,,,,,,,,,,
1903,11,21,"Buena Esperanza",1903/11/21,757.4,0.7,20,-2,33,17,72,NE,2,,0,,,,,,,,,,,,
1903,11,22,"Buena Esperanza",1903/11/22,761.8,4.4,16,-4,38,16,59,SE,2,S,3,,,,,,,,,,,,
1903,11,23,"Buena Esperanza",1903/11/23,755.5,-6.3,26,10,26,15,69,,0,K,1,,,,,,,,,,,,
1903,11,24,"Buena Esperanza",1903/11/24,753.5,-2,19,-7,37,17,90,S,1,KS,2,,,,,,,,,,,,
1903,11,25,"Buena Esperanza",1903/11/25,757.3,3.8,18,-1,30,14,44,SE,1,,0,,,,,,,,,,,,
1903,11,26,"Buena Esperanza",1903/11/26,,,18,0,30,10,62,,0,C,1,,,,,,,,,,,,
1903,11,27,"Buena Esperanza",1903/11/27,760.3,,16,-2,26,7,79,N,1,KN,1,,,,,,,,,,,,
1903,11,28,"Buena Esperanza",1903/11/28,759.9,-0.4,19,3,29,15,46,SE,1,K,2,,,,,,,,,,,,
1903,11,29,"Buena Esperanza",1903/11/29,759.3,-0.6,15,-4,30,10,89,E,1,KS,2,,,,,,,,,,,,
1903,11,30,"Buena Esperanza",1903/11/30,758.6,-0.7,19,4,32,15,90,W,1,K,2,,,,,,,,,,,,
1903,12,1,"Buena Esperanza",1903/12/01,761.9,3.3,21,2,33,17,27,W,1,KS,1,,,,,,,,,,,,
1903,12,2,"Buena Esperanza",1903/12/02,760.1,-1.8,17,-4,31,10,34,W,1,,0,,,,,,,,,,,,
1903,12,3,"Buena Esperanza",1903/12/03,754.2,-5.9,23,6,31,13,44,,0,,0,,,,,,,,,,,,
1903,12,4,"Buena Esperanza",1903/12/04,753.3,-0.9,21,-2,38,13,34,,0,K,1,,,,,,,,,,,,
1903,12,5,"Buena Esperanza",1903/12/05,762,8.7,17,-4,31,9,52,NE,2,C,2,,,,,,,,,,,,
1903,12,6,"Buena Esperanza",1903/12/06,760.9,-1.1,21,4,28,13,73,,0,K,1,,,,,,,,,,,,
1903,12,7,"Buena Esperanza",1903/12/07,762.1,1.2,15,-6,31,15,78,E,1,S,3,,,,,,,,,,,,
1903,12,8,"Buena Esperanza",1903/12/08,758.9,-3.2,20,5,29,14,81,N,2,,0,,,,,,,,,,,,
1903,12,9,"Buena Esperanza",1903/12/09,756,-2.9,22,2,36,14,66,NW,1,KS,2,,,,,,,,,,,,
1903,12,10,"Buena Esperanza",1903/12/10,767.7,11.7,10,-12,33,9,74,W,2,S,3,,,,,,,,,,,,
1903,12,11,"Buena Esperanza",1903/12/11,764.5,-3.2,14,4,29,10,67,N,1,,0,,,,,,,,,,,,
1903,12,12,"Buena Esperanza",1903/12/12,760.1,-4.4,17,3,24,,70,N,1,K,1,,,,,,,,,,,,
1903,12,13,"Buena Esperanza",1903/12/13,758.5,-1.6,16,-1,28,14,100,NE,1,KS,2,,,,,,,,,,,,
1903,12,14,"Buena Esperanza",1903/12/14,761.1,2.6,17,1,31,11,80,SE,1,KS,3,,,,,,,,,,,,
1903,12,15,"Buena Esperanza",1903/12/15,760.7,-0.4,14,-3,27,14,89,NE,1,S,1,,,,,,,,,,,,
1903,12,16,"Buena Esperanza",1903/12/16,759.6,-1.1,21,7,,10,73,N,1,KS,1,,,,,,,,,,,,
1903,12,17,"Buena Esperanza",1903/12/17,761,1.4,18,-3,29,10,90,W,1,KS,2,,,,,,,,,,,,
1903,12,18,"Buena Esperanza",1903/12/18,760.8,-0.2,19,1,28,15,81,W,1,KS,2,,,,,,,,,,,,
1903,12,19,"Buena Esperanza",1903/12/19,754.9,-5.9,18,-1,29,15,80,W,1,K,1,,,,,,,,,,,,
1903,12,20,"Buena Esperanza",1903/12/20,759.7,4.8,26,8,33,14,30,SW,1,K,1,,,,,,,,,,,,
1903,12,21,"Buena Esperanza",1903/12/21,756.8,-2.9,21,-5,32,19,65,NE,1,C,1,,,,,,,,,,,,
1903,12,22,"Buena Esperanza",1903/12/22,756.6,-0.2,24,3,35,20,60,W,1,CS,2,,,,,,,,,,,,
1903,12,23,"Buena Esperanza",1903/12/23,757.9,1.3,22,-2,29,20,50,SW,1,KS,2,,,,,,,,,,,,
1903,12,24,"Buena Esperanza",1903/12/24,750.3,-7.6,25,3,34,18,61,N,1,K,1,,,,,,,,,,,,
1903,12,25,"Buena Esperanza",1903/12/25,,,,,,,,,,,,,,,,,,,,,,,
1903,12,26,"Buena Esperanza",1903/12/26,759.3,1.2,18,1,26,11,,W,1,,0,,,,,,,,,,,,
1903,12,27,"Buena Esperanza",1903/12/27,760.1,0.8,17,-1,29,10,61,NE,1,K,1,,,,,,,,,,,,
1903,12,28,"Buena Esperanza",1903/12/28,762.7,1.6,13,-4,27,10,88,NE,1,KS,3,,,,,,,,,,,,
1903,12,29,"Buena Esperanza",1903/12/29,761.8,-0.9,15,2,18,7,89,N,1,,0,,,,,,,,,,,,
1903,12,30,"Buena Esperanza",1903/12/30,758.9,-2.9,21,6,28,14,73,N,1,C,1,,,,,,,,,,,,
1903,12,31,"Buena Esperanza",1903/12/31,757.4,-1.5,21,0,31,17,73,N,1,C,1,,,,,,,,,,,,
