YEAR,MONTH,DAY,Estaciones,DATE,"Barometro Reducido a o y al nivel del Mar","Cambio en 24 horas","Temperatura a las 7 a.m.","Cambio en 24 horas","Temperatura Maxima","Temperatura Minima","Humedad relativa","Viento Direction","Viento Fuerza","Nebulosidad Forma","Nebulosidad Grado",Fenomenos,,,,,,,,,,,
1903,9,24,"La Paz",1903/09/24,755.5,-5.2,10,-1,28,11,74,SW,1,,0,,,,,,,,,,,,
1903,9,25,"La Paz",1903/09/25,759.7,4.2,12,2,33,11,43,S,3,K,1,,,,,,,,,,,,
1903,9,26,"La Paz",1903/09/26,763.9,4.2,6,-6,21,4,100,S,1,K,1,,,,,,,,,,,,
1903,9,27,"La Paz",1903/09/27,767.8,3.9,6,0,21,2,56,S,1,,0,,,,,,,,,,,,
1903,9,28,"La Paz",1903/09/28,763.4,-4.4,13,7,26,8,55,NE,1,K,2,,,,,,,,,,,,
1903,9,29,"La Paz",1903/09/29,762.9,-0.5,11,-2,24,10,87,,0,SN,1,,,,,,,,,,,,
1903,9,30,"La Paz",1903/09/30,761.9,-1,9,-2,24,6,86,,0,K,1,,,,,,,,,,,,
1903,10,1,"La Paz",1903/10/01,759,-2.9,11,2,27,9,75,SE,1,,0,,,,,,,,,,,,
1903,10,2,"La Paz",1903/10/02,764.6,5.6,10,-1,29,7,86,S,1,,0,,,,,,,,,,,,
1903,10,3,"La Paz",1903/10/03,763.4,-1.2,11,1,27,8,63,S,1,,0,,,,,,,,,,,,
1903,10,4,"La Paz",1903/10/04,770.2,6.8,7,-4,25,3,31,S,1,,0,,,,,,,,,,,,
1903,10,5,"La Paz",1903/10/05,764.6,-5.6,9,2,23,4,61,SW,1,,0,,,,,,,,,,,,
1903,10,6,"La Paz",1903/10/06,756.6,-8,14,5,28,11,78,NW,1,,0,,,,,,,,,,,,
1903,10,7,"La Paz",1903/10/07,766.3,9.7,11,-3,33,10,87,S,2,K,1,,,,,,,,,,,,
1903,10,8,"La Paz",1903/10/08,763.8,-2.5,9,-2,22,4,86,S,1,,0,,,,,,,,,,,,
1903,10,9,"La Paz",1903/10/09,763.9,0.1,9,0,25,4,61,S,1,,0,,,,,,,,,,,,
1903,10,10,"La Paz",1903/10/10,761.9,-2,9,0,27,3,48,,0,,0,,,,,,,,,,,,
1903,10,11,"La Paz",1903/10/11,758.2,-3.7,14,5,31,9,28,SE,1,S,1,,,,,,,,,,,,
1903,10,12,"La Paz",1903/10/12,760.3,2.1,9,-5,26,6,61,S,1,,0,,,,,,,,,,,,
1903,10,13,"La Paz",1903/10/13,757.3,-3,9,0,28,9,86,E,1,N,3,,,,,,,,,,,,
1903,10,14,"La Paz",1903/10/14,,,3,-6,14,-9,83,,,K,2,,,,,,,,,,,,
1903,10,15,"La Paz",1903/10/15,767.9,,5,2,16,1,84,S,1,,0,,,,,,,,,,,,
1903,10,16,"La Paz",1903/10/16,763.8,-4.1,8,3,22,3,72,W,1,,0,,,,,,,,,,,,
1903,10,17,"La Paz",1903/10/17,761.1,-2.7,13,5,27,8,66,NE,1,S,1,,,,,,,,,,,,
1903,10,18,"La Paz",1903/10/18,763.4,2.3,12,-1,31,9,54,S,2,,0,,,,,,,,,,,,
1903,10,19,"La Paz",1903/10/19,757.4,-6,18,6,31,16,28,N,2,S,1,,,,,,,,,,,,
1903,10,20,"La Paz",1903/10/20,760.1,2.7,15,-3,30,12,78,S,3,S,3,,,,,,,,,,,,
1903,10,21,"La Paz",1903/10/21,764.1,4,12,-3,23,9,45,S,1,S,2,,,,,,,,,,,,
1903,10,22,"La Paz",1903/10/22,761,-3.1,15,3,31,9,58,,0,S,2,,,,,,,,,,,,
1903,10,23,"La Paz",1903/10/23,762.7,1.7,16,1,31,12,59,SE,2,K,2,,,,,,,,,,,,
1903,10,24,"La Paz",1903/10/24,,,13,-3,23,10,77,SE,1,K,3,,,,,,,,,,,,
1903,10,25,"La Paz",1903/10/25,760.5,,15,2,24,9,58,NE,1,,0,,,,,,,,,,,,
1903,10,26,"La Paz",1903/10/26,758.8,-1.7,21,6,33,15,41,NE,2,K,2,,,,,,,,,,,,
1903,10,27,"La Paz",1903/10/27,764.4,5.6,14,-7,29,13,89,S,1,S,3,,,,,,,,,,,,
1903,10,28,"La Paz",1903/10/28,764.3,-0.1,13,-1,23,9,88,SE,1,,0,,,,,,,,,,,,
1903,10,29,"La Paz",1903/10/29,759.7,-4.6,17,4,29,12,80,NE,1,K,2,,,,,,,,,,,,
1903,10,30,"La Paz",1903/10/30,764.4,4.7,15,-2,30,12,78,S,1,,0,,,,,,,,,,,,
1903,10,31,"La Paz",1903/10/31,,,16,1,30,12,79,S,1,S,1,,,,,,,,,,,,
1903,11,1,"La Paz",1903/11/01,760.2,,16,0,33,13,89,SE,1,,0,,,,,,,,,,,,
1903,11,2,"La Paz",1903/11/02,760.5,0.3,15,-1,27,11,68,SE,1,K,1,,,,,,,,,,,,
1903,11,3,"La Paz",1903/11/03,765.6,5.1,14,-1,26,11,78,S,1,S,2,,,,,,,,,,,,
1903,11,4,"La Paz",1903/11/04,768,2.4,13,-1,24,8,77,SE,1,K,1,,,,,,,,,,,,
1903,11,5,"La Paz",1903/11/05,767,-1,12,-1,25,11,76,SE,1,K,2,,,,,,,,,,,,
1903,11,6,"La Paz",1903/11/06,769.8,2.8,10,-2,15,8,86,S,1,K,3,,,,,,,,,,,,
1903,11,7,"La Paz",1903/11/07,767.2,-2.6,10,0,19,4,62,NE,1,,0,,,,,,,,,,,,
1903,11,8,"La Paz",1903/11/08,764.1,-3.1,12,2,25,8,88,N,1,,0,,,,,,,,,,,,
1903,11,9,"La Paz",1903/11/09,767.3,3.2,14,2,29,11,57,SE,1,S,2,,,,,,,,,,,,
1903,11,10,"La Paz",1903/11/10,760.1,-7.2,17,3,28,13,61,W,1,,0,,,,,,,,,,,,
1903,11,11,"La Paz",1903/11/11,758.4,-1.7,20,3,31,14,40,,0,,0,,,,,,,,,,,,
1903,11,12,"La Paz",1903/11/12,762.2,3.8,16,-4,33,14,89,,0,K,1,,,,,,,,,,,,
1903,11,13,"La Paz",1903/11/13,763.2,1,16,0,33,11,69,S,1,,0,,,,,,,,,,,,
1903,11,14,"La Paz",1903/11/14,761,-2.2,17,1,30,14,80,S,1,S,3,,,,,,,,,,,,
1903,11,15,"La Paz",1903/11/15,761.7,0.7,16,-1,30,12,89,S,1,S,3,,,,,,,,,,,,
1903,11,16,"La Paz",1903/11/16,762.9,1.2,15,-1,22,12,89,,0,K,1,,,,,,,,,,,,
1903,11,17,"La Paz",1903/11/17,760.2,-2.7,16,1,27,11,79,,0,,0,,,,,,,,,,,,
1903,11,18,"La Paz",1903/11/18,758.5,-1.7,19,3,32,14,72,,0,K,1,,,,,,,,,,,,
1903,11,19,"La Paz",1903/11/19,759,0.5,19,0,33,14,72,SE,1,,0,,,,,,,,,,,,
1903,11,20,"La Paz",1903/11/20,755.6,-3.4,23,4,35,18,52,NE,1,,0,,,,,,,,,,,,
1903,11,21,"La Paz",1903/11/21,757.2,1.6,20,-3,35,18,72,S,1,,0,,,,,,,,,,,,
1903,11,22,"La Paz",1903/11/22,762,4.8,16,-4,36,16,69,S,1,S,3,,,,,,,,,,,,
1903,11,23,"La Paz",1903/11/23,756.2,-5.8,22,6,33,17,66,SE,1,,0,,,,,,,,,,,,
1903,11,24,"La Paz",1903/11/24,753.6,-2.6,20,-2,33,18,91,S,1,,0,,,,,,,,,,,,
1903,11,25,"La Paz",1903/11/25,755.5,1.9,21,1,36,18,41,E,1,K,1,,,,,,,,,,,,
1903,11,26,"La Paz",1903/11/26,755.4,-0.1,17,-4,28,13,61,S,2,,0,,,,,,,,,,,,
1903,11,27,"La Paz",1903/11/27,759.4,4,15,-2,28,9,68,SE,1,,0,,,,,,,,,,,,
1903,11,28,"La Paz",1903/11/28,758.7,-0.7,18,3,33,15,44,S,1,,0,,,,,,,,,,,,
1903,11,29,"La Paz",1903/11/29,759,0.3,19,1,32,15,54,SE,1,K,2,,,,,,,,,,,,
1903,11,30,"La Paz",1903/11/30,760.6,1.6,18,-1,36,17,71,S,1,K,2,,,,,,,,,,,,
1903,12,1,"La Paz",1903/12/01,760.3,-0.3,20,2,,18,32,SE,1,K,2,,,,,,,,,,,,
1903,12,2,"La Paz",1903/12/02,759.7,-0.6,18,-2,31,13,28,SE,1,,0,,,,,,,,,,,,
1903,12,3,"La Paz",1903/12/03,754,-5.7,21,3,35,15,65,N,1,,0,,,,,,,,,,,,
1903,12,4,"La Paz",1903/12/04,752.2,-1.8,28,2,39,17,44,E,1,S,2,,,,,,,,,,,,
1903,12,5,"La Paz",1903/12/05,760.3,8.1,17,-6,,14,61,SE,1,K,1,,,,,,,,,,,,
1903,12,6,"La Paz",1903/12/06,760.1,-0.2,20,3,35,16,72,S,1,K,1,,,,,,,,,,,,
1903,12,7,"La Paz",1903/12/07,760.8,0.7,20,0,33,17,72,E,1,K,2,,,,,,,,,,,,
1903,12,8,"La Paz",1903/12/08,758.9,-1.9,19,-1,31,13,81,N,1,,0,,,,,,,,,,,,
1903,12,9,"La Paz",1903/12/09,757,-1.9,21,2,37,19,73,,0,K,3,,,,,,,,,,,,
1903,12,10,"La Paz",1903/12/10,768.2,11.2,12,-9,24,12,76,S,2,K,3,,,,,,,,,,,,
1903,12,11,"La Paz",1903/12/11,763.5,-4.7,12,0,21,8,88,,0,S,2,,,,,,,,,,,,
1903,12,12,"La Paz",1903/12/12,759.2,-4.3,18,6,28,15,80,NW,1,S,2,,,,,,,,,,,,
1903,12,13,"La Paz",1903/12/13,760,0.8,16,-2,29,12,89,,0,K,1,,,,,,,,,,,,
1903,12,14,"La Paz",1903/12/14,761.2,1.2,16,0,29,13,79,SE,1,K,2,,,,,,,,,,,,
1903,12,15,"La Paz",1903/12/15,761.4,0.2,15,-1,32,13,100,,0,,0,,,,,,,,,,,,
1903,12,16,"La Paz",1903/12/16,760,-1.4,17,2,29,13,90,,0,S,2,,,,,,,,,,,,
1903,12,17,"La Paz",1903/12/17,761.5,1.5,16,-1,30,14,89,S,1,S,2,,,,,,,,,,,,
1903,12,18,"La Paz",1903/12/18,762.3,0.8,15,-1,30,14,89,S,1,K,3,,,,,,,,,,,,
1903,12,19,"La Paz",1903/12/19,757.6,-4.7,17,2,25,12,80,SW,1,K,1,,,,,,,,,,,,
1903,12,20,"La Paz",1903/12/20,759.1,1.5,21,4,33,14,65,S,1,,0,,,,,,,,,,,,
1903,12,21,"La Paz",1903/12/21,756.4,-2.7,24,3,35,22,60,N,1,,0,,,,,,,,,,,,
1903,12,22,"La Paz",1903/12/22,757.2,0.8,22,-2,37,18,66,,0,,0,,,,,,,,,,,,
1903,12,23,"La Paz",1903/12/23,,,23,1,39,19,59,SE,1,K,1,,,,,,,,,,,,
1903,12,24,"La Paz",1903/12/24,750.6,,24,1,36,19,60,N,1,,0,,,,,,,,,,,,
1903,12,25,"La Paz",1903/12/25,760.9,10.3,15,-9,35,12,78,S,1,S,2,,,,,,,,,,,,
1903,12,26,"La Paz",1903/12/26,763,2.1,17,2,30,,70,SE,1,K,1,,,,,,,,,,,,
1903,12,27,"La Paz",1903/12/27,758.8,-4.2,18,1,31,10,62,S,1,K,1,,,,,,,,,,,,
1903,12,28,"La Paz",1903/12/28,763.4,4.6,12,-6,34,11,88,S,1,K,3,,,,,,,,,,,,
1903,12,29,"La Paz",1903/12/29,761.2,-2.2,16,4,26,11,89,E,1,,0,,,,,,,,,,,,
1903,12,30,"La Paz",1903/12/30,757.3,-3.9,20,4,30,17,72,N,2,K,1,,,,,,,,,,,,
1903,12,31,"La Paz",1903/12/31,757.3,0,20,0,32,17,72,NE,1,K,2,,,,,,,,,,,,
